Winston S. Churchill,Randolph Spencer Churchill,Great Britain,1966
"Richard Brautigan's Trout Fishing in America ; The Pill Versus the Springhill Mine Disaster ; And, In Watermelon Sugar",Richard Brautigan,Fiction,1989
The Natural Way to Draw,Kimon Nicolaïdes,Art,1941
The Turtle and the Monkey,Paul Galdone,Juvenile Fiction,1990
"Richard Brautigan's A Confederate General from Big Sur, Dreaming of Babylon, and The Hawkline Monster",Richard Brautigan,Fiction,1991
Memoirs of the Second World War,Winston Churchill,Biography & Autobiography,1991
Sauron Defeated,John Ronald Reuel Tolkien,Fiction,1992
The Lord of the Rings,J. R. R. Tolkien;Alan Lee,Fiction,1992
In Search of Dracula,Raymond T. McNally;Radu Florescu,Biography & Autobiography,1994
Morgoth's Ring: The legends of Aman,John Ronald Reuel Tolkien,Fiction,1993
Revenge of the Lawn,Richard Brautigan,Fiction,1995
The War of the Jewels,John Ronald Reuel Tolkien,Fiction,1994
The Old Way of Seeing,Jonathan Hale,Architecture,1995
Sector 7,David Wiesner,Juvenile Fiction,1999
The Riverside Shakespeare,William Shakespeare;Gwynne Blakemore Evans;Irving Babbitt Professor of Comparative Literature Harry Levin;Herschel Baker;J. J. M. Tobin;Anne Barton;Heather Dubrow;William T. Liston;Frank Kermode;Harry Levin;Marie Edel;Hallet Smith;Charles H. Shattuck,Drama,1996
An American Plague,Jim Murphy,Juvenile Nonfiction,2003
The Riverside Milton,John Milton,Literary Collections,1998
Demonic Males,Richard W. Wrangham;Dale Peterson,Nature,1996
The Gettysburg Address,Abraham Lincoln,Juvenile Nonfiction,1997
Roverandom,John Ronald Reuel Tolkien,Fiction,1998
Conversations with God,Neale Donald Walsch,"Body, Mind & Spirit",1996
Three Complete Novels,Dick Francis,Fiction,1997
Three Complete Novels,Dean Ray Koontz,Fiction,2000
Three Complete Novels,Nora Roberts,Fiction,2001
Hercule Poirot's Casebook,Agatha Christie,Detective and mystery stories,1989
The Last Assassin,Barry Eisler,Fiction,2006
White Lies,Jayne Ann Krentz,Fiction,2007
John's Story,Tim F. LaHaye,Bible,2006
Book of the Dead,Patricia Daniels Cornwell,Fiction,2007
Under Orders,Dick Francis,Fiction,2006
The Navigator,Clive Cussler,Fiction,2007
"Eric Carle's Very Little Library: The very hungry caterpillar (1st board book ed., 1994)",,Caterpillars,2003
Amphigorey,,Comics & Graphic Novels,1980
Lord of the Flies,William Golding,Fiction,2003
The Out-of-sync Child Has Fun,Carol Stock Kranowitz,Family & Relationships,2006
A Clockwork Orange,Anthony Burgess,English drama,1998
The Truth,Terry Pratchett,Drama,2002
The Name of the World,Denis Johnson,College teachers,2001
Resuscitation of a Hanged Man,Denis Johnson,,2004
Jesus' Son,Denis Johnson,Short stories,2004
The birds,Aristophanes;Sean O'Brien,Drama,2003
The Presocratic Philosophers,Jonathan Barnes,Philosophy,1982
Introduction to Phenomenology,Dermot Moran,Philosophy,2000
"Eats, Shoots & Leaves",Lynne Truss,Language Arts & Disciplines,2006
A Routledge Literary Sourcebook on Herman Melville's Moby-Dick,Michael J. Davey,Literary Criticism,2004
The Road to Serfdom,Friedrich August Hayek,Business & Economics,2001
Tractatus Logico-philosophicus,Ludwig Wittgenstein,Philosophy,2001
The Franco-Prussian War,Michael Howard,Foreign Language Study,2001
Phenomenology of Perception,Maurice Merleau-Ponty,Philosophy,2002
New Media Language,Jean Aitchison;Diana M. Lewis,Language Arts & Disciplines,2003
Marxism and Literary Criticism,Terry Eagleton,Literary Criticism,2002
The British Empiricists,Stephen Priest,Empiricism,2007
Mary Shelley,Anne Kostelanetz Mellor,Biography & Autobiography,1988
Assemblywomen,Aristophanes;Jeffrey Henderson,Drama,1996
Chomsky on Democracy & Education,Noam Chomsky;Carlos Peregrín Otero,Education,2003
Diana Wynne Jones,Farah Mendlesohn,Biography & Autobiography,2005
The Homecoming,Harold Pinter,Literature,1970
Shattered,Dean Ray Koontz,Fiction,1985
The Psychology of Winning,Denis Waitley,Psychology,1986
The Regatta Mystery and Other Stories,Agatha Christie,Fiction,1984
The Cardinal of the Kremlin,Tom Clancy,Intelligence service,1989
The Bone Yard,Dean Koontz,Fiction,1991
Patriot Games,Tom Clancy,"Ryan, Jack (Fictitious character)",1992
Shadow Fires,Dean Ray Koontz,Fiction,1987
Without Remorse,Tom Clancy,Fiction,1994
Paws Before Dying,Susan Conant,Fiction,1991
Clear and Present Danger,Tom Clancy,Intelligence service,1989
A New Leash on Death,Susan Conant,Fiction,1994
The Key to Midnight,Dean R. Koontz,Fiction,1995
Debt of Honor,Tom Clancy,Fiction,1995
A Pinch of Poison,Claudia Bishop,Fiction,1995
Mind Prey,John Sandford,Fiction,1996
Thin Air,Robert B. Parker;Copyright Paperback Collection (Library of Congress),Fiction,1996
Airborne,Tom Clancy,History,1997
The Grass Dancer,Susan Power,Fiction,1997
Hocus Pocus,Kurt Vonnegut,Fiction,1997
Virtual Vandals,Tom Clancy;Steve R. Pieczenik;Diane Duane,Fiction,1999
The Rapture of Canaan,Sheri Reynolds,Fiction,1997
One is the Loneliest Number,Tom Clancy;Steve R. Pieczenik,Juvenile Fiction,1999
Here on Earth,Alice Hoffman,Fiction,1999
Rainbow Six,Tom Clancy,Fiction,1999
Divide and Conquer,Tom Clancy;Jeff Rovin;Steve R. Pieczenik,Fiction,2000
Breaking Point,Tom Clancy;Steve R. Pieczenik;Steve Perry,Fiction,2000
The Raphael Affair,Iain Pears,Fiction,2001
It's Not About the Bike,Lance Armstrong,Biography & Autobiography,2001
Line of Control,Jeff Rovin;Steve R. Pieczenik,Fiction,2001
The Bear and the Dragon,Tom Clancy,Fiction,2001
Phantoms,Dean Ray Koontz,Fiction,2001
Strangers,Dean Koontz,Fiction,2002
Stephen King's Danse Macabre,Stephen King,Fiction,2001
E,David Bodanis,Science,2000
Stardust of Yesterday,Lynn Kurland,Fiction,2001
Tom Clancy's Net Force,Tom Clancy;Steve Perry;Steve Pieczenik,Fiction,2001
Chosen Prey,John Sandford,Fiction,2002
Cloak and Dagger,Tom Clancy;Steve R. Pieczenik,Juvenile Fiction,2003
Death Match,Diane Duane,Fiction,2003
Picture Perfect,Jodi Picoult,Fiction,2002
Mission of Honor,Tom Clancy;Steve Pieczenik;Jeff Rovin,Fiction,2002
The Magical Worlds of the Lord of the Rings,David Colbert,Fiction,2002
Shadowland,Peter Straub,Fiction,2003
Floating Dragon,Peter Straub,Fiction,2003
Practical Magic,Alice Hoffman,Fiction,2003
Sea of Fire,Tom Clancy;Jeff Rovin;Steve R. Pieczenik,Fiction,2003
McNally's Alibi,Vincent Lardo;Lawrence Sanders,Fiction,2003
Lightning,Dean Ray Koontz,Fiction,2003
Goddess of the Sea,P. C. Cast,Fiction,2003
The Sea Hunters II,Clive Cussler;Craig Dirgo,History,2003
Raise the Titanic!,Clive Cussler,Fiction,2004
Field of Thirteen,Dick Francis,Fiction,2004
The Bad Place,Dean Koontz,Fiction,2004
Slay Ride,Dick Francis,Fiction,2004
Jane's Warlord,Angela Knight,Fiction,2004
Dirk Pitt,Clive Cussler,Arctic regions,2004
The Mediterranean Caper,Clive Cussler,Fiction,2004
10 Lb. Penalty,Dick Francis,Fiction,2004
Goddess of Spring,P. C. Cast,Fiction,2004
Guilty Pleasures,Laurell K. Hamilton,Fiction,2004
Odds Against,Dick Francis,Fiction,2005
Death's Acre,Bill Bass;William M. Bass;Jon Jefferson,True Crime,2004
Pattern Recognition,William Gibson,Fiction,2005
Blow Fly,,Fiction,2004
Master of the Night,Angela Knight,Fiction,2004
Blood Sport,Dick Francis,Fiction,2004
Trojan Odyssey,Clive Cussler,Fiction,2004
The Glass House,Ashley Gardner,Fiction,2004
Break in,Dick Francis,Fiction,2005
Murder on the Orient Express,Agatha Christie,Fiction,2004
The Magyar Venus,Lyn Hamilton,Fiction,2005
Tom Clancy's Splinter Cell,David Michaels,Fiction,2004
Goddess of Light,P. C. Cast,Fiction,2005
Master of the Moon,Angela Knight,Fiction,2005
Hideaway,Dean Ray Koontz,Fiction,2005
Lost City,Clive Cussler,Fiction,2005
Black Wind,Clive Cussler;Dirk Cussler,Fiction,2006
The Archimedes Effect,Tom Clancy;Steve Perry;Steve R. Pieczenik;Larry Segriff,Fiction,2006
Dark Watch,Clive Cussler;Jack B. Du Brul,Fiction,2005
Shakespeare's Landlord,Charlaine Harris,Fiction,2005
Captive Dreams,Angela Knight;Diane Whiteside,Fiction,2006
Danse Macabre,Laurell K. Hamilton,Fiction,2006
Goddess of the Rose,P. C. Cast,Fiction,2006
Master of Swords,Angela Knight,Fiction,2006
Boys That Bite,Mari Mancusi,Juvenile Fiction,2006
Shadow of the Moon,Rebecca York,Fiction,2006
Steamed,Jessica Conant-Park;Susan Conant,Fiction,2007
Rat Race,Dick Francis,Fiction,2006
Mysteria,MaryJanice Davidson,Fiction,2006
Skeleton Coast,Clive Cussler,Fiction,2006
Strange Candy,Laurell K. Hamilton,Fiction,2006
Bit the Jackpot,Erin McCarthy,Fiction,2006
Prince of Ice,Emma Holly,Fiction,2006
Checkmate,David Michaels;Tom Clancy,Fiction,2006
Shakespeare's Champion,Charlaine Harris,Fiction,2006
Cause of Death,Patricia Daniels Cornwell,Fiction,2007
Over the Moon,Angela Knight;MaryJanice Davidson;Virginia Kantra;Sunny,Fiction,2007
Wicked Ties,Shayla Black,Fiction,2007
Labyrinth,Kate Mosse,Fiction,2007
Master of Dragons,Angela Knight,Fiction,2007
Eyes of Prey,John Sandford,Fiction,2007
At Risk,Patricia Daniels Cornwell,Fiction,2007
Goddess of Love,P. C. Cast,Fiction,2007
New Moon,Rebecca York,Fiction,2007
The Harlequin,Laurell K. Hamilton,Fiction,2007
Cat's Cradle,Andrew Cartmel,Fiction,1991
The Hannibal Lecter Trilogy,Thomas Harris,"Lecter, Hannibal (Fictitious character)",2001
Death of a Salesman,Arthur Miller,American drama,1994
His Dark Materials,Nicholas Wright;Philip Pullman,Children's plays,2005
When Rain Clouds Gather,Bessie Head,Fiction,1995
The Complete Works of George Orwell,George Orwell,,1986
Harry Potter and the Chamber of Secrets (Book 2),"Rowling, J.K.",Juvenile Fiction,2015
10 Things I Hate about You,David Levithan;Karen McCullah Lutz;Kirsten Smith,Dating (Social customs),1999
The Mouse and His Child,Russell Hoban;David Small,Juvenile Fiction,2001
Castle,Garth Nix,Juvenile Fiction,2000
The Violet Keystone,Garth Nix,Juvenile Fiction,2001
The Pen is Mightier Than the Sword,Anne Mazer,Juvenile Fiction,2001
"Mary, Queen of Scots, Queen Without a Country",Kathryn Lasky,Juvenile Fiction,2002
The Call of the Wild,Jack London,Juvenile Fiction,2000
Holes,Louis Sachar,Blind,1998
Freak the Mighty,W. Rodman Philbrick,Juvenile Fiction,2001
Alice in Wonderland,Lewis Carroll,Juvenile Fiction,2002
No More Dead Dogs,Gordon Korman,Drama,2001
Conversations with J.K. Rowling,Lindsey Fraser,Juvenile Nonfiction,2001
Quidditch Through the Ages,J. K. Rowling,"Animals, Mythical",2001
Every cloud has a silver lining,Anne Mazer,Diaries,2001
Harry Potter and the Order of the Phoenix (Book 5),"Rowling, J.K.",Juvenile Fiction,2015
Enchantress from the Stars,Sylvia Louise Engdahl,Juvenile Fiction,2002
The truth about Stacey,Ann M. Martin,Babysitters Club (Imaginary organization),2002
The Story of a Seagull and the Cat who Taught Her to Fly,Luis Sepúlveda;Margaret Sayers Peden;Chris Sheban,Juvenile Fiction,2003
Don't Know Much about American History,Kenneth C. Davis,United States,2003
The Journey,Kathryn Lasky,Juvenile Fiction,2003
The Rescue,Kathryn Lasky,Juvenile Fiction,2004
Guardians of Ga'Hoole #4: The Siege,Kathryn Lasky,Fantasy,2003
The Summit,Gordon Korman,Juvenile Fiction,2002
"The Girl, the Dragon, and the Wild Magic",Dave Luckett,Juvenile Fiction,2003
Eat!,Roberta Grobel Intrater,Juvenile Nonfiction,2002
The Time Machine,H. G. Wells;Melvin Burgess,Juvenile Fiction,2004
Drowned Wednesday,Garth Nix,Juvenile Fiction,2006
Hope Springs Eternal,Kristiana Gregory,Juvenile Fiction,2005
Math Fables,Greg Tang,Juvenile Nonfiction,2004
Midnight for Charlie Bone,Jenny Nimmo,Juvenile Fiction,2003
The Seventh Tower,Garth Nix,Juvenile Fiction,2004
"Anacaona, Golden Flower",Edwidge Danticat,Juvenile Fiction,2005
The Discovery,Gordon Korman,Juvenile Fiction,2003
The Deep,Gordon Korman,Juvenile Fiction,2003
Catwings,Ursula K. Le Guin,Juvenile Fiction,2003
Harry Potter and the Chamber of Secrets,J. K. Rowling;Mary GrandPre,Juvenile Fiction,2003
Harry Potter and the Sorcerer's Stone (Book 1),"Rowling, J.K.",Juvenile Fiction,2015
SCHOLASTIC SUCCESS WITH 4TH GRADE(WORKBOOK),Terry Cooper,Education,2003
The Invisible Man,H. G. Wells;M. T. Anderson,Juvenile Fiction,2004
The Adventures of Sherlock Holmes,Sir Arthur Conan Doyle;Eoin Colfer,Juvenile Fiction,2004
Let Down Your Hair,Jane B. Mason;Sarah Hines-Stephens,Juvenile Fiction,2004
How to Draw the Legend of Zelda,Michael Teitelbaum;Ron Zalme,Juvenile Nonfiction,2004
Werewolves Don't Run For President,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,2004
Chasing the Falconers,Gordon Korman,Juvenile Fiction,2005
The Fugitive Factor,Gordon Korman,Juvenile Fiction,2005
The Stowaway Solution,Gordon Korman,Juvenile Fiction,2005
Public Enemies,Gordon Korman,Juvenile Fiction,2005
Hunting the Hunter,Gordon Korman,Juvenile Fiction,2006
Harry Potter and the Prisoner of Azkaban (Book 3),"Rowling, J.K.",Juvenile Fiction,2015
Underworld,Jude Watson,Juvenile Fiction,2005
Harry Potter,J. K. Rowling,Juvenile Fiction,2004
Do Not Open this Book!,Michaela Muntean,Juvenile Fiction,2006
Lady Friday,Garth Nix,Juvenile Fiction,2007
Thetale of Despereaux,Kate DiCamillo,Fairy tales,2004
Inkheart,Cornelia Caroline Funke,Juvenile Fiction,2005
"Where We Are, what We See",David Levithan,Juvenile Nonfiction,2005
Sunny the Yellow Fairy,Daisy Meadows,Juvenile Fiction,2003
Sky the Blue Fairy,Daisy Meadows;Georgie Ripper,Juvenile Fiction,2005
Inky the Indigo Fairy,Daisy Meadows,Juvenile Fiction,2006
Heather the Violet Fairy,Daisy Meadows,Juvenile Fiction,2006
Fourth of July mice,Bethany Roberts,Music,2005
Harry Potter and the Half-Blood Prince (Book 6),"Rowling, J.K.",Juvenile Fiction,2015
Your Best Friend's Boyfriend,J. E. Bright,Juvenile Fiction,2006
The Case of the Snowboarding Superstar,James Preller,Juvenile Fiction,2006
Thorn in Her Side,Jane B. Mason;Sarah Hines-Stephens,Juvenile Fiction,2006
Gothic!,Deborah Noyes,Horror stories,2005
A break with charity,Ann Rinaldi,Trials (Witchcraft),2005
Runny Babbit,Shel Silverstein,"Children's poetry, American",2005
The Harry Potter Collection,J. K. Rowling,Juvenile Fiction,2005
No Accident,Emily Blake,Juvenile Fiction,2006
The Abduction,Gordon Korman,Juvenile Fiction,2006
The Rescue,Gordon Korman,Juvenile Fiction,2006
Mister Monday,Garth Nix,Juvenile Fiction,2005
Ghosthunters and the Muddy Monster of Doom!,Cornelia Caroline Funke,Ghost stories,2007
The Trouble with Violet,Anne Mazer,Juvenile Fiction,2007
Violet Makes a Splash,Anne Mazer,Juvenile Fiction,2007
Guardians of Ga'hoole,Kathryn Lasky,Juvenile Fiction,2006
This is Push,David Levithan,Juvenile Fiction,2007
The Case of the Kidnapped Candy,James Preller,Juvenile Fiction,2007
Awakening,Robin Wasserman,Juvenile Fiction,2007
Betrayal,Robin Wasserman,Juvenile Fiction,2007
Hello! Is That Grandma?,Ian Whybrow;Deborah Allwright,Children's stories,2007
Savage Stone Age Sticker Book,Terry Deary;Martin Brown,Stone age,2005
Trickster's Choice,Tamora Pierce,Alanna (Fictitious character : Pierce),2004
Northern Lights,Philip Pullman,Arctic regions,2001
His Dark Materials,Philip Pullman,"Children's stories, English",2001
Mary Queen of Scots and Her Hopeless Husbands,Margaret Simpson,Queens,2001
A Man's Protection,Jayne Castle,,1982
The New Centurions,Joseph Wambaugh,Fiction,1987
A Pinch of Snuff,Reginald Hill,Fiction,1990
Suffer the Children,John Saul,Fiction,1989
Tai-Pan,James Clavell,Fiction,1966
Tinsel,William Goldman,Fiction,1980
Serenissima,Erica Jong,Fiction,1988
An Acceptable Time,Madeleine L'Engle,Juvenile Fiction,1990
Drawing Blood,Poppy Z. Brite,Fiction,1994
The Blue Knight,Joseph Wambaugh,Los Angeles (Calif.),1993
Gai-Jin,James Clavell,Fiction,1994
Drop Shot,Harlan Coben,Fiction,1996
The Fiery Cross,Diana Gabaldon,Fiction,2005
Purple Cane Road,James Lee Burke,Fiction,2001
Number the Stars,Lois Lowry,Juvenile Fiction,1989
Many Waters,Madeleine L'Engle,Juvenile Fiction,1998
Demon in My View,Amelia Atwater-Rhodes,Juvenile Fiction,2001
The Cricket in Times Square,George Selden,Juvenile Fiction,1999
Skellig,David Almond,Juvenile Fiction,2001
The Cay,Theodore Taylor,Juvenile Fiction,2003
Flags Of Our Fathers,James Bradley,Juvenile Fiction,2006
For All Time,Caroline B. Cooney,Juvenile Fiction,2003
How Angel Peterson Got His Name,Gary Paulsen,Juvenile Nonfiction,2004
Shattered Mirror,Amelia Atwater-Rhodes,Juvenile Fiction,2003
The Testament,John Grisham,Fiction,2000
The Smoke Jumper,Nicholas Evans,Fiction,2002
Gone for Good,Harlan Coben,Fiction,2002
The Coalwood Way,Homer H. Hickam,Biography & Autobiography,2001
Midnight Predator,Amelia Atwater-Rhodes,Juvenile Fiction,2003
The Subtle Knife,Philip Pullman,Juvenile Fiction,2003
The Amber Spyglass,Philip Pullman,Juvenile Fiction,2003
Quiver,Stephanie Spinner,Juvenile Fiction,2005
His Dark Materials,Philip Pullman,Fiction,2003
Slightly Wicked,Mary Balogh,Fiction,2003
The Rule of Four,Ian Caldwell;Dustin Thomason,Fiction,2005
Shopaholic Ties the Knot,Sophie Kinsella,Fiction,2004
Outlander,Diana Gabaldon,Fiction,2005
The Gilded Web,Mary Balogh,Fiction,2006
Blessings,Belva Plain,Fiction,2008
18 Best Stories,Edgar Allan Poe,Fiction,1965
My Name is Aram,William Saroyan,Fiction,1966
The Turn of the Screw and Daisy Miller,Henry James,Popular literature,1983
About the B'nai Bagels,,Juvenile Fiction,1985
Anastasia on Her Own,Lois Lowry,Juvenile Fiction,1985
Escape from Fire Mountain,Gary Paulsen,Juvenile Fiction,1995
The Children on the Top Floor,Noel Streatfeild,Television,1985
Make Four Million Dollars by Next Thursday!,Stephen Manes,Juvenile Fiction,1996
"See You Around, Sam!",Lois Lowry,Juvenile Fiction,1998
Stay!,Lois Lowry,Juvenile Fiction,1999
Summer of the Monkeys,Wilson Rawls,Juvenile Fiction,1998
Stargirl,Jerry Spinelli,Juvenile Fiction,2004
Harriet Spies Again,Helen Ericson;Louise Fitzhugh,Juvenile Fiction,2003
The Boys Start the War,Phyllis Reynolds Naylor,Juvenile Fiction,2002
Vincent Van Gogh,Jan Greenberg;Sandra Jane Jordan,Juvenile Nonfiction,2003
The Orange Trees of Versailles,Annie Pietri,Juvenile Fiction,2005
Tucket's Travels,Gary Paulsen,Juvenile Fiction,2003
The Silent Boy,Lois Lowry,Juvenile Fiction,2005
The Pizza Monster,Marjorie Weinman Sharmat;Mitchell Sharmat,Juvenile Fiction,2005
The Sly Spy,Marjorie Weinman Sharmat,Juvenile Fiction,2005
The Green Toenails Gang,Marjorie Weinman Sharmat,Juvenile Fiction,2005
Hoot,Carl Hiaasen,Bullying,2006
War Comes to Willy Freeman,James Lincoln Collier,Juvenile Fiction,1987
A Wrinkle in Time,Madeleine L'Engle,Juvenile Fiction,1973
Masks of the Illuminati,Robert Anton Wilson,Fiction,1990
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!",Al Franken;Stuart Smalley,Humor,1992
Your Eight Year Old,Louise Bates Ames;Carol Chase Haber,Family & Relationships,1990
Charlotte sometimes,Penelope Farmer;Eleanor Cameron,Fiction,1987
Roald Dahl's James and the giant peach,Roald Dahl,Drama,1990
